hid,lat,lng,place,tier,airport,landmarks,bar,hospital,food,atm,market_place,bus_station,movie_theatre,train_station,spa_gym,offices,
33074,30.33847427,76.83996582,Ambala,3,No,0.984966306,0.168409735,0.195361993,0.193515089,0.114766949,0.141470109,1.563437984,0.803105349,4.5264207,1.145971108,1.711283438,
33076,30.55792236,79.55926514,Joshimath ,3,No,0.406438357,0,0.942216327,0.302840737,0,0,0.744130052,0,0,0,0,
33078,30.4840126,77.12467194,Ambala,3,No,7.454816617,0,0.408334853,1.007453831,0.512329344,0,0.558889874,0,0,0,0.348717915,
33080,17.14504433,73.26805878,Ganpatipule,3,No,6.389719895,0.850925106,0,0.973411152,0,0,1.026391973,0,0,0.886018443,0,
33082,10.59317875,76.04336548,Guruvayur,3,No,7.527368206,1.366841313,0.697769634,0.141474558,0.186026838,0.217128042,0.94318495,1.778200595,0.507513706,1.82179561,0.438551397,
33084,21.7621479,72.12966919,Bhavnagar,2,Yes,1.424542743,1.6478901,0.65860211,1.387951553,0.83042516,0.492412308,1.52787114,1.220518753,2.605435498,1.919937745,0.795934772,
33086,27.03646088,88.26332855,Darjeeling,3,No,0.654028577,0,1.053141833,0.333028931,0.813344289,0.549054771,0.932890114,0.379260061,1.290304811,1.598987833,6.804302035,
33088,25.28150177,82.98539734,Varanasi,2,Yes,2.09892784,1.932208926,1.333130041,1.854512696,1.20812227,0.952706643,1.750743884,1.140675938,2.728169475,0.993382368,2.374547207,
33090,30.70175362,79.59360504,Ghangaria,3,No,7.727902053,0,0,1.830824796,0,0,0,0,0,0,0,
33092,30.361063,76.84855652,Ambala,3,No,2.136373847,2.563657528,1.669228978,1.866600726,0.856155144,1.382002575,3.263886932,2.09457824,5.698391989,2.164009846,3.559373466,
33094,11.67501926,92.7480011,Port Blair,3,Yes,0.898626631,1.927304334,1.129718467,0.940032749,1.269160049,1.232068709,1.407511848,2.793011035,0,0,1.239156795,
33096,16.98936653,73.28464508,Ratnagiri,3,No,0.78906177,2.48989052,1.301332157,0.792427889,1.113470363,1.013764172,1.357657557,1.136982834,7.981795372,2.290986662,3.502895049,
33098,29.79046249,78.0718689,Haridwar,3,No,15.97745384,0,6.694607759,0.0007724,0,0,0,0,6.475308918,0,1.953990715,
33100,17.52295303,73.52711487,Ratnagiri,3,No,2.471601082,0,0.338057869,0.486236065,1.454367579,0.999140274,1.062111804,1.937867073,3.174256649,0,4.750495612,
33102,22.72010231,75.87674713,Indore,2,Yes,2.354790226,1.125285633,0.915055544,0.789563458,0.597045623,0.283649345,0.700527363,0.95973263,1.578544569,0.776144112,0.823831215,
33104,30.3407917,76.82920837,Ambala,3,No,0.994448692,4.177435827,1.231429159,0.548453121,0.587626133,0.768969715,0.001409437,2.22475189,4.591918422,1.310555036,1.842700146,
33106,30.34079361,76.829216,Ambala,3,No,0.994135536,4.17747792,1.230813661,0.548054729,0.587281404,0.768533742,0.001754016,2.224315708,4.591894324,1.310169602,1.84267162,
33108,26.83076477,75.77588654,Jaipur,2,Yes,5.048488282,2.069413548,2.673364684,2.79627933,0.738938227,1.546165418,1.524039647,1.715918021,3.278937463,1.989944833,5.868996322,
33110,30.23463058,78.70174408,Badrinath,3,No,8.42266671,0,0,0,0,0,1.222634103,0,0,0,6.628962779,
33112,21.77256775,72.14264679,Bhavnagar,2,Yes,0.595343548,0.418057738,0.394982038,1.035992353,0.77601696,0.654917169,0.402637119,0.4560817,3.120718583,1.576062887,0.9993849,
33114,21.74264908,72.06732178,Vartej (CT),3,No,7.270284613,0,3.56214817,1.155367269,0,0,1.959819563,0,5.995605421,0,5.260105213,
33116,30.3775959,76.86056519,Ambala,3,No,2.844970354,4.709620409,3.56936885,2.180706906,1.585421212,1.763223661,2.514295061,4.17916767,6.938807681,3.486667216,5.419450637,
33118,12.83133793,79.70910645,Kancheepuram,3,No,0.991401448,0.641223999,0.375114648,0.533836109,0.478281218,0.253920095,0.886672224,0.376345056,2.771596453,0.776517929,1.449861855,
33120,12.8279562,79.72314453,Kancheepuram,3,No,1.030865372,1.728172854,1.425023885,1.760017456,1.611086739,0.913252613,1.860115741,1.597996539,2.86815812,2.087894887,2.149050948,
33122,12.83515644,79.70510864,Kancheepuram,3,No,0.881834772,0.815396692,0.30787725,0.190040334,0.321228648,0.463519873,0.76843251,0.718563567,2.738618583,0.652754677,1.283704596,
33124,16.99206161,73.29231262,Ratnagiri,3,No,0.875147619,1.768068409,0.591235479,0.763970854,0.805878441,0.345028346,0.795634828,0.538967967,7.123984376,1.475624376,2.667004506,
33126,30.3407917,76.82920837,Ambala,3,No,0.994448692,4.177435827,1.231429159,0.548453121,0.587626133,0.768969715,0.001409437,2.22475189,4.591918422,1.310555036,1.842700146,
33128,12.83545208,79.70401764,Kancheepuram,3,No,0.804155729,0.896633167,0.338149415,0.121283266,0.306450996,0.482963838,0.795273927,0.736644549,2.791627213,0.65200318,1.271412557,
33130,10.67761707,75.97044373,Thrissur,3,No,9.59218151,0,3.012084481,3.255749465,0,0,1.656999894,0,12.27635839,0,6.642155803,
33132,23.0295639,72.55493927,Ahmedabad,2,Yes,2.843845635,1.185968911,1.274845213,0.904180479,0.761744277,0.43948952,0.928651502,1.911332515,4.098446942,1.209432407,1.445528299,
33134,12.83769512,79.70332336,Kancheepuram,3,No,0.573837478,1.027157136,0.180866707,0.142430439,0.197429662,0.635845396,0.863466403,0.949139102,2.73922483,0.778648544,1.345815581,
33136,12.13921738,78.16268158,Dharmapuri,3,No,0.73788584,3.897799812,0.545997682,0.428316419,0.587516248,0.462457526,0.778863872,0.497447785,1.715041355,2.412909676,3.037662718,
33138,11.40476227,76.70734406,Udagamandalam,3,No,0.849118559,2.802350704,0.796236111,0.568571706,0.360615666,0.481073153,0.686673635,0.738577869,3.686984319,1.971489279,4.893517258,
33140,20.93006134,77.76501465,Amravati,2,No,1.020472914,1.495871356,0.386325875,1.082768043,1.052449461,0.619962829,0.224987234,0.973940147,4.786694087,1.23384497,1.191783022,
33142,25.31085205,83.01054382,Varanasi,2,Yes,0.405923622,1.278322307,1.810201045,0.374984639,0.690240976,0.278339936,2.565190877,0.561187166,2.995563087,1.374111784,1.673950428,
33146,32.25055313,77.17472076,Manali,3,No,0.929370243,0.922257525,1.585314302,0.394425262,1.504361052,1.221000587,1.945808943,0,0,1.387735372,1.111832419,
33148,24.58953285,72.71278381,Mount Abu,3,No,0.527159094,0,0.64276226,0.290958943,0.280898305,0,0.840424709,0,0,0,0,
33150,30.89820671,76.97769165,Kasauli,3,No,10.11171504,0.0801524,3.154891548,2.016833585,1.824788606,0,1.060621951,0,4.21153157,0,6.733327721,
33152,12.83514786,79.70510864,Kancheepuram,3,No,0.882270994,0.815176212,0.308217616,0.189965026,0.321598056,0.462727146,0.768213904,0.717794781,2.739060363,0.652389243,1.283611212,
33154,21.70001411,72.53333282,Dahej,3,No,20.88607358,0,2.602594275,3.860455533,0,0,1.941456141,0,5.757538978,0,0,
33156,30.9004364,76.97698975,Kasauli,3,No,10.22660643,0.176309428,3.192260146,2.07535182,0,0,0.976891098,0,4.386242157,0,6.90100303,
33158,30.89547539,76.9928894,Kasauli,3,No,10.45443412,1.521294829,2.837124261,1.179804735,2.271213943,1.012278976,2.233108215,0,3.253311999,0,6.888809535,
33160,29.58732414,80.21129608,Pithoragarh,3,No,1.881511462,0,0.381443608,0.337503368,0.911306276,0.568107328,0.434609285,0,0,1.216503269,3.643259984,
33162,27.57310867,77.67836761,Vrindavan,3,No,0.98467107,0,1.147107084,0.581162592,0.504671845,1.22820662,2.331946269,0,5.354462963,0.478524013,5.458355451,
33164,21.69395828,72.14940643,Bhavnagar,2,Yes,6.516182523,0,4.139847795,1.898974507,0,0,0.882662209,4.029762557,9.399155034,4.83964673,5.680011082,
33166,28.36064148,79.46102905,Bareilly,3,Yes,2.956082269,1.268363512,3.21757006,2.023238214,1.059830039,0.534964116,2.316051654,3.638619818,4.204133211,2.439255362,2.153194511,
33168,30.07160568,80.23731995,Pithoragarh,3,No,2.891168502,0,0.597322937,0.915918144,0,0,1.690463565,0,0,0,0,
33170,20.37130737,72.90633392,Vapi,3,No,1.566980683,3.401727949,0.007816713,0.672177849,0.80322776,0.247403147,0.885524132,1.714257575,3.612562377,1.068588202,0.498535132,
33172,21.62668419,69.62210083,Porbandar,3,Yes,1.667825239,2.007035966,1.056099126,1.157096814,1.976518623,1.908370116,1.618954883,1.676633712,2.162847907,1.72702838,4.058834394,
33174,28.3564682,79.41797638,Bareilly,3,Yes,1.127264,3.97212668,0.557768043,0.683789724,0.332670302,0.068365323,1.234773578,0.368803498,1.469077383,1.122268366,0.797088939,
33176,27.58139801,77.70088196,Vrindavan,3,No,0.313605711,0,1.472500605,0.344023332,0.954174129,0.367001281,0.084559122,0,5.853645538,3.907620962,5.641483478,
33178,30.37817955,76.77669525,Ambala,3,No,1.235296831,0.989572882,0.012318572,0.133625077,0.50197817,0.253261603,0.290627416,0.668518693,3.606277698,0.821424142,0.765742055,
33180,29.5639019,80.20729065,Pithoragarh,3,No,3.120780162,0,2.479054785,1.789181785,0.799090661,1.652110923,2.196124275,0,0,1.408741095,5.882150475,
33182,33.03084183,74.94904327,Katra,3,No,0.100541664,0,0,0,0,0,0,0,0,0,0,
33184,10.07237625,77.06524658,Munnar,3,No,1.649742964,0,3.191943319,0.842039649,1.715385038,1.820230045,1.043812467,0,0,0,3.330475587,
33186,10.07237625,77.06524658,Munnar,3,No,1.649742964,0,3.191943319,0.842039649,1.715385038,1.820230045,1.043812467,0,0,0,3.330475587,
33188,27.57489967,77.67377472,Vrindavan,3,No,1.2319149,0,1.490283097,0.613113204,0.798969534,1.521732583,2.704339022,0,5.617460139,0.539147556,5.575137289,
33190,25.29856873,83.00122833,Varanasi,2,Yes,1.094868922,1.400758125,0.879130804,0.969258436,0.233585145,0.341052927,2.146583748,0.463442427,2.963131445,1.232231147,1.568692663,
33192,10.10656261,76.35688782,Aluva,3,No,10.34084106,1.357781099,0.427430178,0.205181892,0.227843364,0.221138515,0.673953231,1.131668909,1.11835096,0.39836545,0.454918834,
33194,28.66103745,76.89514923,Ambala,3,No,15.01651085,4.115191518,3.775166792,3.88554861,0,0,0,3.909994891,8.306369562,4.181811883,5.122075254,
33196,27.28875351,95.69962311,Margherita,3,No,5.896054743,0,1.971206356,2.802528054,1.425614766,1.789507249,2.930555391,3.300557413,4.412669178,0,0,
33198,27.65683937,77.37123108,Vrindavan,3,No,4.937415317,0,0,0,0.959221458,0,0,0,0,0,0,
33200,20.96628571,77.78668976,Amravati,2,No,2.995022584,3.879389503,3.578305336,2.507804146,0,0,0,4.934013421,6.568619391,3.491537296,2.83774728,
33202,28.35585022,79.41835022,Bareilly,3,Yes,1.110868099,3.971845663,0.531567316,0.691324425,0.308783502,0.088714108,1.242559838,0.381460626,1.482966079,1.128732424,0.789628276,
33204,19.76701355,74.47950745,Shirdi,3,No,0.219163553,2.047294177,0.504012236,0.049900728,0.452725092,0.394883988,0.520907711,0,1.533539312,0.682409973,5.636362512,
33206,25.32142258,82.98960114,Varanasi,2,Yes,1.680157092,0.714323762,1.164915459,1.519095844,0.74495405,0.566073348,0.882793398,1.063688935,2.340579402,1.203921425,1.516004337,
33208,10.08375454,77.06153107,Munnar,3,No,0.489082578,0,1.8903207,0.376741077,0.397090515,0.49916305,0.740312312,0,0,0,3.060672179,
33210,27.3224411,88.23994446,Pelling,3,No,15.93924379,0,0,2.191498179,0,0,0,4.621745672,0,0.295889128,0,
33212,20.67361259,77.01902008,Akola,3,No,2.784223359,4.197786198,2.604908391,2.484384111,1.356899776,1.289767486,2.608848518,4.231068464,5.723605599,5.018252495,2.419228251,
33214,25.33615685,82.98512268,Varanasi,2,Yes,2.606939002,0.870247882,1.007011245,1.141018173,0.566475114,0.68680683,0.749314576,1.368713888,3.153826037,1.441270027,0.971601241,
33216,28.39763641,79.37431335,Bareilly,3,Yes,4.760421359,0.477282879,4.015153167,4.378827882,1.461498766,0.851785041,1.543703854,4.52165738,4.943697142,5.945834296,4.744502632,
33218,30.15935326,78.76123047,Pauri,3,No,2.433390771,0,1.683155172,1.266223045,1.833292386,1.497775788,2.033369669,0,0,2.83020859,0,
33220,27.33728218,88.60764313,Gangtok,3,No,0.720579623,0.803205383,1.293693153,0.607101222,0.794307081,0.710791929,0.936465454,1.295288028,0,2.741870831,1.19499067,
33222,23.73796844,92.71717072,Aizawl,3,No,0.334373631,2.49949126,0.685046293,0.365241718,0.359805144,0.380387807,0.529050401,0,0,2.239912882,1.075488717,
33224,20.93405914,77.7609787,Amravati,2,No,0.950020171,1.438021229,0.2264839,0.858151251,0.945343583,0.564472695,0.533301181,0.621896825,4.862184687,0.97064045,1.070313044,
33226,20.70768166,77.01591492,Akola,3,No,0.894194328,0.764525239,0.580278683,0.580292187,0.739400414,0.588811003,1.723473138,1.871005963,2.076187222,1.748878703,1.17540191,
33228,20.9341507,77.75737762,Amravati,2,No,0.72567566,1.308266011,0.441330265,0.608808398,0.731185339,0.33746686,0.740820799,0.364190286,4.744785545,0.87207189,0.946696582,
33230,25.29439354,83.0029068,Varanasi,2,Yes,1.017477283,1.526661556,0.531503909,0.56438449,0.550419617,0.361657444,1.705266521,0.649903267,3.156447598,1.3340935,1.973612451,
33232,25.32801437,82.9899292,Varanasi,2,Yes,2.024022135,0.708211471,1.122020106,1.670394984,0.611069344,0.612553762,0.216081331,1.142541025,2.583594303,1.244430804,1.531103089,
33234,25.31125832,82.98640442,Varanasi,2,Yes,1.677782029,0.878845143,0.661062283,1.485320501,0.688827956,0.504282435,2.04527764,1.229491715,2.115770035,0.808173815,1.182986415,
33236,27.58075905,77.69158173,Vrindavan,3,No,0.505658462,0,1.122747887,0.126180364,0.568245589,0.315923502,0.865790375,0,5.586930917,2.0283199,5.576856242,
33238,26.73058128,88.37332916,Siliguri,3,Yes,3.257050286,4.338136188,2.382349633,2.32389645,0,0,1.619223272,3.846552218,4.089536916,3.184274226,4.735061791,
33240,13.07133961,80.19971466,Chennai,1,Yes,6.742484755,1.554110206,2.097265316,3.007922568,1.003577036,0.898104924,0.791989221,1.910251492,3.747650756,1.651784731,2.213115955,
33242,26.71439171,88.42533875,Siliguri,3,Yes,0.671275501,0.79397821,0.952409633,0.409376356,0.395038932,0.138899908,1.065180142,1.052487578,1.183125617,0.724169604,0.428584852,
33244,25.30986595,82.98985291,Varanasi,2,Yes,1.455181318,0.761561628,0.6682554,1.231475448,0.584900837,0.514484934,2.150856115,0.983630157,2.255138646,0.775515594,1.148449385,
33246,30.52524376,79.08166504,"Rudraprayag
",3,No,5.768566865,0,1.378967467,0.788376255,0.050014807,0,1.293583474,0,0,0,0,
33248,29.75245857,78.52689362,Pauri,3,No,1.179177591,0,0.563326218,0.929726937,1.282130417,1.638938597,1.366515614,1.102579248,1.228881235,3.264505126,2.156068067,
33250,25.30895233,83.01213837,Varanasi,2,Yes,0.483129431,1.427501462,1.865151807,0.317498426,0.796149642,0.49737014,2.709038182,0.692107901,3.12336804,1.511992961,1.796099423,
33252,26.72322655,88.41616058,Siliguri,3,Yes,1.435701455,1.333298298,1.077024665,0.751641894,0.741216995,1.044882974,0.307289334,1.664709553,1.576801485,1.525002488,1.136648149,
33254,16.99374771,73.3260498,Ratnagiri,3,No,1.913490719,2.108135792,0.239806748,1.012090988,0.677283852,0.896477939,0.67514115,3.654673469,6.023879739,2.148672658,4.758082672,
33256,27.01763344,88.25402832,Darjeeling,3,No,2.171051665,0,1.392194865,2.58606192,1.299994177,0.961782465,0,2.660308146,1.795942137,3.12294448,6.636237723,
33258,25.32696724,82.98609924,Varanasi,2,Yes,2.055205449,0.819223966,1.28764445,1.618983786,0.884012258,1.031248933,0.560697728,1.291105918,2.410282498,1.274091694,1.501016762,
33260,30.63333511,79.12098694,Rudraprayag,3,No,9.467338758,0,0,0,0,0,0,0,0,0,0,
33262,17.52155495,73.51744843,Ratnagiri,3,No,2.26752594,0,0.702139185,0.591137684,0.513460586,0.851679835,0.712161793,1.392939414,3.172868462,0,6.315636854,
33264,26.74209213,88.43688202,Siliguri,3,Yes,2.435780723,0.254693428,1.530650555,1.079378603,1.164286812,0.415782733,1.368721295,1.739510432,3.694076777,0.824696048,2.821535932,
33266,26.69838524,88.29942322,Bagdogra,3,No,5.852202104,4.761359608,1.757191648,2.000049659,1.608740983,0,1.836983287,2.767101292,7.721826319,1.941531607,6.224024332,
33268,30.28441811,78.98114777,Rudraprayag,3,No,5.259358561,0,0.432049713,0.112640058,0.747059218,0,2.110954936,0.636008664,0,0,1.155327848,
33270,18.15621948,74.58899689,Baramati,3,No,1.469541811,0,0.656335076,0.811322443,0.816909058,0.73895148,2.577175736,1.590794717,1.171733653,2.267342238,0,
33272,14.23004055,76.40000153,Chitradurga,3,No,0.491734774,1.040552142,0.543097726,0.410358519,0.367137998,0.485354992,1.520378971,0.61442497,5.779456258,1.228910583,1.630982023,
33274,25.32655716,82.99009705,Varanasi,2,Yes,1.936750705,0.618846384,1.174419427,1.63042306,0.903548209,0.784080728,0.324543315,1.123313903,2.514495437,1.226148177,1.566832212,
33276,26.71700478,88.42674255,Siliguri,3,Yes,0.611204158,0.781626882,0.945894204,0.32911627,0.405713278,0.217976998,1.039751883,1.261319015,1.325051251,0.552186611,0.341345303,
33278,14.23184967,76.40976715,Chitradurga,3,No,0.884375653,1.127354023,0.505561624,0.671687149,0.774972077,0.787817631,1.435646683,1.20384125,2.531978432,1.211939722,1.366208235,
33280,10.59669876,76.03879547,Guruvayur,3,No,7.637990695,1.643924331,0.471399104,0.354447943,0.422074607,0.256893753,0.596964291,1.807560872,0.864678982,2.135740522,0.460026037,
33282,11.65191269,76.24953461,Wayanad,3,No,3.357829482,0,1.262288867,1.286497666,1.230656067,1.055051925,1.117434481,1.553403984,0,3.238400753,3.560504765,
33284,10.8036356,78.68546295,Tiruchirappalli,2,Yes,2.660231144,1.368935583,1.290892447,0.520529407,0.432908109,0.33733543,0.574604408,0.534358027,1.012460505,0.730616556,1.150215298,
33286,26.69157219,88.43658447,Siliguri,3,Yes,2.391962218,3.377536917,2.012148726,2.130448405,0.86507112,0.895629334,2.145857538,2.552215149,2.047716088,2.480428796,2.218426041,
33288,30.34570694,78.39808655,Tehri Garhwal,3,No,5.381074209,0,3.237653778,2.041738061,0.600692999,0,0.430562004,0,0,0,0,
33290,26.72151184,88.41777039,Siliguri,3,Yes,1.29709317,1.142677119,1.077488408,0.707705274,0.897599552,0.905862939,0.423770955,1.59336959,1.471965052,1.349703265,0.924868563,
33292,10.5962286,76.04399109,Guruvayur,3,No,7.605433547,1.518910846,0.618586092,0.214683347,0.196308562,0.261265249,0.677136054,1.93946721,0.309473296,1.610783068,0.607794604,
33294,26.73092461,88.41186523,Siliguri,3,Yes,1.777505148,1.89681836,1.282532326,1.146901216,0.370745391,1.030665977,0.377317803,1.784993537,2.337361331,1.696886447,1.970201479,
33296,30.42672539,78.23764038,Tehri Garhwal,3,No,14.6354723,0,0,0,0,0,0,0,0,0,0,
33298,21.62511253,87.52893066,Digha,3,No,2.749364297,0,3.757051856,1.290719849,0.499790557,0.620277503,1.748224651,0,5.638876346,0,7.356282627,
33300,21.62475586,87.52423096,Digha,3,No,2.452340244,0,3.470019862,1.084229366,0.258568667,0.145017966,1.571753307,0,5.591986306,0,7.121579221,
33302,10.76975155,76.37628174,Ottapalam,3,No,7.838857084,0.430564302,0.795566808,0.356822708,0.348638086,0.283113063,0.669894091,0.624721387,4.013299942,2.21008644,6.465025958,
33304,28.69476509,77.19498444,Delhi,1,Yes,5.667028996,1.595839362,1.292359236,1.299676142,1.103119094,0.741693636,1.490287612,2.819844434,3.071700662,1.080136863,3.725494248,
33306,26.6452713,88.37368011,Siliguri,3,Yes,6.083892008,0,2.826512056,3.398415359,0,0,0,0,7.242840994,4.289260832,7.825968722,
33308,27.15515518,78.03626251,Agra,2,Yes,2.929231419,1.626357455,1.369608757,0.692910305,0.3686138,0.436483017,2.754330248,1.580203018,3.908715033,0.520952404,2.670494469,
33310,32.24536896,77.18921661,Manali,3,No,0.520195356,2.085008757,0.282106298,0.309216026,0.081621146,0.541548247,1.003758246,0,0,0.802020245,0.555901268,
33312,25.29347038,83.00507355,Varanasi,2,Yes,1.01335309,1.578489653,0.623957455,0.450381724,0.627357671,0.515658807,1.659312231,0.774001877,3.347249967,1.466323942,2.143365215,
33314,25.3233757,83.00135803,Varanasi,2,Yes,1.587302004,0.731087493,1.556328921,1.518976373,0.84083404,0.558175948,1.22036892,0.946035724,2.56914475,1.313060267,1.606456383,
33316,20.45274925,76.22371674,Buldhana,3,No,8.016914663,0,0,3.191400599,0,0,0,0,0,0,9.743955399,
33318,25.32701683,82.98883057,Varanasi,2,Yes,1.985607828,0.698624698,1.16398585,1.628265109,0.783670964,0.781990295,0.335564673,1.175477182,2.494125745,1.232115636,1.534882507,
33320,26.71882248,88.4207077,Siliguri,3,Yes,0.879235383,0.837438913,1.112739513,0.515174224,0.703945867,0.527754254,0.673558879,1.385023911,1.343622655,1.050984128,0.609352352,
33322,30.36694908,78.42875671,Chamba,3,No,3.034082391,3.589842085,2.947607217,2.267385276,0,0,0,0,0,0,0,
33324,30.38881874,78.09209442,Dehradun,3,Yes,4.664532927,1.964030506,1.228390621,0.556040915,1.032752177,0.836734067,0,2.223224102,10.00158093,2.13823665,6.490627989,
33326,25.32702065,82.9797287,Varanasi,2,Yes,2.343388471,1.113322526,1.568519497,1.736963341,0.743984059,1.013108168,1.096944909,1.595245111,2.526214845,1.503968034,1.46971028,
33328,17.3312664,76.83556366,Gulbarga,3,No,0.742361176,1.108560718,0.446922758,0.447940084,0.387614521,0.459628986,0.362400234,1.339317529,5.77390726,2.072940989,1.786855714,
33330,22.75453758,75.88171387,Indore,2,Yes,3.442111812,1.438476077,0.804658101,2.151563355,0.760904398,0.72761489,1.490682729,1.525792556,3.623499061,1.372075912,1.793914279,
33332,26.52357483,88.72977448,Siliguri,3,Yes,0.976974906,0,0.577522225,0.887031363,0.824365386,0.926667947,1.715355158,1.501556612,3.610214146,2.879675757,2.673664003,
33334,24.63409233,73.72664642,Udaipur,3,Yes,5.271211877,5.848668296,3.864411109,4.321683756,1.261532326,1.159306556,2.236473383,4.161838597,7.266093614,2.955798603,3.119853862,
33336,25.2993145,83.00463867,Varanasi,2,Yes,0.925362412,1.404112341,1.087028508,0.90421693,0.263118847,0.519757329,2.263478967,0.577025831,3.225633116,1.419403653,1.701366219,
33338,24.79220009,85.00016022,Gaya,3,Yes,0.619978805,0,0.828809503,0.046507733,0.456892463,0.272913403,1.768569082,0.674052996,4.710388546,1.344952212,1.845704385,
33340,22.75692749,75.9056778,Indore,2,Yes,2.959599776,0.990654387,1.08536198,2.074713762,0.538477827,0.845338113,0.895803855,1.551387324,5.501936627,1.380754899,3.054468795,
33342,17.5281601,73.18190002,Guhagar,3,No,5.235874647,4.948076194,3.353386335,4.963368478,1.811619993,0,0,0,0,0,5.575128403,
33344,29.23669052,79.53257751,"Haldwani
",3,No,4.67496401,2.500132486,1.039859464,0.692635522,0.914447865,0.646950392,2.005696425,2.122200617,2.78603831,1.851365103,2.379260667,
33346,30.37381554,78.43251038,Tehri Garhwal,3,No,3.41095962,2.945389658,2.864229622,2.434832615,0,0,0,0,0,0,0,
33348,30.37532997,78.45111847,Tehri,3,No,4.573217398,1.281161214,1.461045108,2.247780932,1.703125294,1.646964467,0,0,0,0,0,
33350,25.30574036,83.00984192,Varanasi,2,Yes,0.644574545,1.314585086,1.584088571,0.334880166,0.734729192,0.680845116,2.833659335,0.591672442,3.317908881,1.475226253,1.75171809,
33352,20.45659637,85.8850708,Cuttack,3,No,2.440462584,0.817589865,0.870053901,1.113870713,0.756664993,0.722955066,0.065189977,0.660266292,1.66788402,1.137796711,0.852644791,
33354,22.30849838,73.16622162,Vadodara,2,Yes,2.15263061,0.500819648,0.504225123,0.552471407,0.477802206,0.409954902,1.023379423,1.23137781,1.94037171,0.777248157,0.853005967,
33356,26.72873688,88.41394043,Siliguri,3,Yes,1.648562529,1.747128341,1.071388068,0.992067651,0.177833496,1.120763534,0.337016858,1.63894879,2.116732985,1.620011875,1.657230319,
33358,25.28909111,83.00364685,Varanasi,2,Yes,1.149995132,1.627851663,0.34842968,0.186168713,0.48886267,0.39319607,1.543151268,1.002292826,3.35788592,1.389523058,2.32125372,
33360,21.76363754,72.13709259,Bhavnagar,2,Yes,1.114563977,0.912971807,0.167538125,1.019006353,0.828178049,0.839139719,0.936618105,0.954443705,2.982310765,1.325135797,0.879327524,
33362,30.37363052,78.43243408,Tehri Garhwal,3,No,3.413887276,2.9592045,2.866528052,2.423235097,0,0,0,0,0,0,0,
33364,32.23054886,77.18675995,Manali,3,No,1.730711167,2.543385707,1.395120976,0.90249934,1.527466982,1.542634367,0.674034437,0,0,1.203099174,2.136375189,
33366,19.7700882,74.47768402,Shirdi,3,No,0.419183454,1.925488535,0.631089832,0.316795391,0.378256317,0.579487789,0.789465727,0,1.232437762,0.444922544,5.948426665,
33368,30.37532997,78.45111847,Chamba,3,No,4.573217398,1.281161214,1.461045108,2.247780932,1.703125294,1.646964467,0,0,0,0,0,
33370,17.81031036,73.09716797,Ratnagiri,3,No,5.781375708,0.083116006,1.20493105,0.313002341,0,0.016498334,1.020108899,0,0,0.450208005,7.934011812,
33372,25.32745361,82.98900604,Varanasi,2,Yes,2.006769488,0.706206452,1.161012444,1.641680891,0.77805926,0.774545121,0.293628493,1.171560585,2.522885036,1.236319874,1.531110491,
33374,22.54618454,75.74360657,Indore,2,Yes,8.89182898,0,2.053973408,1.551114557,2.084351179,2.051170149,1.990677259,2.189366002,5.007069134,2.07632336,5.16953101,
33376,17.69460106,74.01532745,Satara,3,No,1.819072408,3.437592123,0.26768524,0.339915022,1.065025336,0.825251378,0.684427997,2.338646127,7.094810437,0.731473842,0.755524068,
33378,15.46351242,75.00253296,Dharwad,2,No,1.491882364,1.039313403,0.509077807,0.532800285,0.521308842,0.742759705,0.746580617,1.151975888,4.495699996,0.833367337,0.540766069,
33380,22.61833954,75.80602264,Indore,2,Yes,8.65301548,0.624596509,0.909404998,0.478270298,1.250504465,1.263020417,2.095251009,2.574842185,4.061928136,2.204974754,6.07871159,
33382,22.74806213,75.8962326,Indore,2,Yes,2.713035708,0.408642189,1.173049954,1.519787002,0.47863998,0.441293923,0.514673387,0.45307221,4.213942487,1.01681582,2.360961491,
33384,25.30913162,82.98917389,Varanasi,2,Yes,1.52506949,0.736882662,0.641548504,1.285556315,0.625170518,0.56242419,2.236265385,1.047567536,2.197058245,0.776906276,1.096648112,
33386,22.71783829,75.87876892,Indore,2,Yes,2.291783998,1.192521395,0.847827414,0.705120396,0.807622167,0.394752816,0.819627933,1.019749664,1.806132294,0.883434333,0.870900269,
33388,24.78700447,84.99855042,Gaya,3,Yes,0.489382749,0,0.893298579,0.529767995,0.736742315,0.587160326,1.624778977,1.181970846,4.972598938,1.321804042,2.241147101,
33390,20.4580555,85.88277435,Cuttack,3,No,2.286841074,0.963082944,0.685483848,1.040602578,0.801027575,0.884318828,0.156105733,0.563568678,1.875853452,1.01328699,0.99019022,
33392,29.20971298,75.71737671,Hisar,3,No,5.42677959,4.516774989,4.085030795,3.7486625,0,0,0,6.083929961,7.526860108,4.712172773,6.909860928,
33394,22.70983315,75.82971191,Indore,2,Yes,1.745064311,3.020542911,1.526371466,3.000344396,1.399814672,0.956869719,2.369100127,2.11379683,3.61520301,1.664462105,2.771542945,
33396,22.07546234,88.1402359,Haldia,3,No,4.2459214,0.461462632,1.420977614,0.477225867,0.426219761,0.565500831,0.564790139,0.485539426,4.587418666,0.896901552,4.051086187,
