hid,lat,lng
68634,27.10186005,88.67658234
68636,23.84711456,87.62064362
68638,28.44973183,77.05698395
68640,21.16949081,79.66144562
68642,23.26271057,77.40271759
68644,23.56526756,87.40930176
68648,21.16949081,79.66143799
68646,24.71381569,84.96691895
68650,28.9906044,77.70188904
68652,24.69257736,84.98223114
68656,27.34206009,88.61263275
68658,24.6950264,84.98994446
68660,32.23867798,76.32353973
68662,27.21169853,77.47932434
68664,26.1668396,91.76861572
68674,24.70052528,84.9937973
68676,23.68302345,86.96482849
68678,17.1427536,73.27327728
68680,24.69356346,84.98564911
68682,16.6913662,74.24486542
68686,19.80436134,85.82629395
68688,26.70549011,88.43149567
68690,17.71455002,73.20579529
68666,24.69655991,84.9846344
68684,31.45386696,76.54431152
68668,24.69655991,84.9846344
68692,25.7712307,84.17541504
68694,22.36363029,73.33789825
68696,24.64163208,84.95053864
68670,24.69655991,84.9846344
68698,29.65890694,79.41090393
68700,26.73162079,88.43190002
68704,31.59067535,76.87784576
68672,24.69655991,84.9846344
68706,27.08201981,88.66744995
68708,24.69996071,84.98977661
68710,24.88747215,74.63685608
68712,32.1587944,76.41122437
68714,24.10000992,74.44998932
68716,22.30830765,73.17993164
68718,25.91788483,82.00014496
68720,12.25026703,79.4176178
68722,31.8800087,76.31999969
68724,24.89651489,74.62339783
68726,29.14919853,75.72164917
68732,24.03221512,74.78216553
68728,23.85129738,72.13648224
68730,31.87641144,76.31872559
68734,9.647860527,76.52281189
68736,24.69704437,84.98583984
68738,32.24829483,77.18365479
68740,24.62000275,74.68000793
68742,32.24371338,77.18939972
68746,27.16644478,77.99604797
68744,32.11370087,76.2826767
68750,33.03176117,74.94425964
68748,24.64209366,84.94902039
68752,24.6956768,84.98404694
68754,12.91405392,74.85603333
68756,24.86740303,74.62310791
68758,12.91421604,74.85597229
68760,27.02778244,88.26441956
68762,22.38716698,73.37322235
68764,31.36494255,75.59657288
68766,23.53842926,87.29255676
68768,23.95061493,86.81702423
68770,28.58998299,77.04438782
68772,22.3089695,73.18389893
68774,27.16387749,78.05370331
68776,23.54323769,87.27655029
68778,24.69615364,84.98695374
68780,16.86548805,74.15923309
68782,24.10887718,87.79697418
68784,22.36896706,73.19140625
68786,24.69856834,84.99031067
68788,23.53225136,87.32613373
68790,11.40456676,76.70131683
68792,31.77856445,76.34446716
68794,33.03174973,74.94426727
68796,24.69646072,84.9907608
68798,31.36166382,75.55374146
68800,23.20049477,87.07243347
68802,17.95197105,73.8801651
68804,16.59750557,74.10050964
68808,25.58320427,83.57163239
68806,27.03951645,88.28017426
68810,17.92368698,73.65799713
68812,32.57106018,77.03197479
68814,22.30830956,73.1798172
68816,32.10462189,76.26919556
68818,27.08316422,88.66336823
68820,19.79299545,85.8120575
68822,12.4258194,75.81286621
68824,9.927354813,78.21343994
68826,34.16606522,77.57511139
68828,26.5945797,85.50358582
68830,9.924038887,78.15812683
68832,34.17543411,77.58499146
68836,31.89572906,76.32899475
68838,18.58457947,73.73041534
68840,24.69098282,84.98510742
68842,24.55094147,73.68501282
68844,24.69614029,84.98695374
68848,9.654923439,76.38464355
68846,15.4315443,75.63556671
68850,17.44473267,78.46259308
68852,25.57674789,91.8807373
68854,32.22950745,76.32628632
68702,32.24826813,77.18365479
68858,32.23877335,76.32350159
68860,17.74121284,83.32819366
68862,32.21905136,76.3234024
68864,29.84709358,79.60433197
68866,23.24214554,77.38496399
68868,18.16823387,72.99019623
68870,10.23861599,77.48589325
68872,30.55056,79.56596375
68874,22.41945648,87.35129547
68876,28.34057808,79.41299438
68878,22.31744385,73.16059113
68880,9.682662964,76.95846558
68882,22.78667831,86.16319275
68886,19.67120552,73.22943878
68884,31.70838928,76.93253326
68888,15.9641037,74.00000763
68890,28.45838737,77.04362488
68894,22.30904007,73.18494415
68896,23.95018005,72.3660202
68900,23.5500164,87.27013397
68898,18.88086891,73.10334778
68902,23.16357613,79.9262085
68904,16.70161057,74.24287415
69094,21.66658401,87.70406342
68906,23.84933662,72.12663269
68908,20.46801376,82.91709137
68910,23.53754234,87.29991913
68912,20.28702736,83.15344238
68914,20.26534081,85.8371582
68918,30.45686913,78.0900116
68920,24.58705902,73.69918823
68922,24.0352478,74.78031921
68924,23.67159653,86.98493195
68926,28.79589653,76.15913391
68928,30.45542908,78.07935333
68930,25.32617188,82.98899841
68932,18.44400597,72.9076767
68934,30.45855141,78.07375336
68936,21.95192909,82.5838089
68938,32.99236679,74.93197632
68940,17.38601494,78.47732544
68944,9.454557419,77.55673981
68946,18.21362877,76.18012238
68942,30.43924332,78.08519745
68948,17.4135437,78.45378113
68950,30.46043968,78.07282257
68952,25.32617188,82.98899841
68954,29.97677994,78.12223053
68956,17.41704178,78.44500732
68958,20.71379662,86.86786652
68960,26.85289192,75.80095673
68962,30.45453644,78.08106232
68964,29.32223701,76.34165955
68966,28.64808846,77.21297455
68968,23.03596115,72.57817078
68970,24.11003876,87.79999542
68972,27.48482895,94.9020462
68974,22.05079079,73.11578369
68978,11.17468071,76.24236298
68976,11.17468357,76.24236298
68980,9.444357872,77.55046844
68982,21.02307892,72.73183441
68984,25.33669281,74.56976318
68986,30.12998581,77.28621674
68988,20.95495415,72.96104431
68990,25.34628868,74.63644409
68992,28.58125687,77.34285736
68994,29.14719963,75.72612762
68996,10.92560101,79.79167175
68998,32.73117828,74.86368561
69000,17.44053268,78.42488098
69002,28.79569817,76.14635468
69004,24.58447838,73.69937134
69006,24.69072533,84.99372864
69008,19.00107765,73.12882996
69010,30.63411713,78.99668884
69012,17.75910568,73.12086487
69014,11.60950089,76.05660248
69016,17.44371986,78.50747681
69018,30.34069061,76.82933044
69020,23.23407745,72.63803101
69022,22.59159851,75.690979
69024,25.33663177,74.56976318
69026,30.34079933,76.8290329
69028,22.28803825,70.78256226
69030,20.38815117,78.1287384
69032,29.84482574,79.60115051
69034,29.94574165,78.16425323
69036,22.83649826,69.35312653
69038,11.53558922,76.02298737
69040,24.69409561,84.98580933
69044,11.79829216,76.00521088
69046,16.20257759,77.34449005
69048,20.29665375,83.15601349
69050,29.54388809,75.02829742
69054,9.449855804,77.79978943
69052,23.56332779,87.41085052
69056,27.48173523,94.90396118
69058,17.40528107,78.47624207
69060,11.80100155,76.02906036
69062,29.53466988,75.03387451
69064,24.11006546,87.79999542
69066,30.12694168,77.28936768
69068,22.77208138,86.19289398
69070,11.68540668,76.13199615
69072,23.32857132,86.3680954
69076,22.29224586,70.79217529
69074,17.13887215,78.47224426
69078,32.99819946,74.93959808
69080,30.45940208,78.06191254
69082,28.64439201,77.21721649
69084,30.45670128,78.07970428
69108,20.34737778,76.25959015
69086,10.08893108,77.05953217
69090,11.4090519,76.70819855
69092,30.45885468,78.05941772
69096,19.80247116,85.84162903
69098,22.48971558,88.4022522
67842,22.47588921,88.38719177
68262,13.06949043,80.27052307
69100,22.51771164,88.34909821
69102,20.65455818,85.59416962
69104,21.42277718,86.74013519
69112,20.71174622,76.56594849
69114,11.65520668,76.21129608
69116,12.12091923,77.77907562
69118,19.80437469,85.82629395
69120,21.5128212,70.46104431
69122,28.47307396,77.30674744
69124,12.13957691,78.01855469
69126,30.90104675,75.8334198
69128,12.13361645,78.16099548
69130,12.18014526,78.17366028
69132,30.45846367,78.04237366
69136,26.52432823,88.72012329
69134,19.30153275,76.74868011
69138,32.22509003,77.18492889
69140,14.16705513,77.8091507
69142,13.01792812,80.2040329
69144,28.84169579,76.67997742
69146,32.22452927,77.18589783
69148,30.46022034,78.0727005
69150,20.27004814,83.1863327
69154,16.69993973,74.23344421
69156,24.11291504,87.80092621
69152,20.26316833,85.84286499
69158,26.52432823,88.72012329
69160,25.28610611,83.00535583
69162,31.99656677,76.14306641
69164,24.32952118,80.54347229
69166,20.86336327,83.82609558
69168,32.18454742,77.26353455
69170,17.43486977,78.5042038
69172,30.40018082,74.03275299
69174,30.45940399,78.06700134
69176,27.1975174,77.4931488
69178,17.34655762,78.55115509
69180,22.30878258,73.18307495
69182,30.90431786,76.97317505
69184,19.80365372,85.84231567
69186,21.72180176,82.59487915
69188,26.7893486,82.19988251
69190,31.62495613,74.8756485
69192,22.3096199,73.18332672
69194,21.62609482,73.00323486
69196,23.12944603,83.19556427
69198,20.00859451,73.79430389
69200,31.35931969,75.57791138
69202,27.21703911,77.5091095
69204,27.19744301,77.49323273
69206,32.11651611,76.54238129
69208,26.71983528,77.89585114
69210,23.18460274,83.12202454
69212,26.80202866,84.52386475
69214,31.48298836,78.36147308
69216,10.65071011,76.06597137
69220,12.1065712,78.13613892
69218,11.22480202,78.16213989
69222,29.927248,73.86392212
69224,26.23707008,73.00995636
69228,12.13274002,78.16242981
69230,11.84256268,75.95715332
69232,30.45684433,78.09002686
69234,13.60772038,79.4509201
69236,11.84256554,75.95715332
69238,28.64487457,77.21353912
69244,19.79322243,85.81717682
69246,11.63230515,76.10340881
69242,20.70728874,83.49012756
69248,28.99522591,77.70553589
69250,18.76086235,73.42752075
69252,20.2644043,85.83903503
69254,19.157938,72.99347687
69258,30.13096809,78.3228302
69260,19.80437279,85.82629395
69262,11.78056622,78.20093536
69264,30.34885216,78.39113617
69266,20.00009537,73.78933716
69268,25.30687141,82.99832916
69270,23.03157425,72.57024384
69646,25.30968094,83.01072693
69272,22.71522331,75.86875153
69274,19.79036522,85.80899811
69276,22.59033012,88.4287796
69278,28.53666115,77.24946594
69280,23.02814674,72.59382629
69282,23.2599411,77.41262054
69284,22.72091675,75.91931915
69286,11.89079762,78.24206543
69288,13.01846313,77.67812347
69290,29.38872147,76.97248077
69292,22.71769714,75.8694458
69294,17.44623756,78.46082306
69296,28.99032974,77.01995087
69298,13.05041409,80.2485733
69300,30.30560493,78.03791046
69302,8.383006096,76.98003387
69304,14.46407223,75.92617035
69306,25.32721329,82.99166107
69308,26.32724953,89.45198059
69310,22.71431923,75.86919403
69312,25.31113625,82.98643494
69314,21.19506264,72.81945038
69316,24.89319801,74.62397766
69318,21.89467239,81.10919189
69320,25.33578491,82.97668457
69322,20.45787621,85.88261414
69326,29.54576874,75.02776337
69328,32.27464294,75.6540451
69330,17.41086006,78.44992828
69332,13.03671646,80.26748657
69334,32.25281143,75.67034912
69336,17.47652817,78.3920517
69338,18.95300865,76.6844101
69340,17.34325027,78.58027649
69342,15.58965969,73.78782654
69344,17.36727905,78.52519226
69346,25.19646645,85.52155304
69348,21.20489311,72.84085083
69350,25.60528374,85.4930191
69352,30.10219955,77.27191925
69354,10.04536057,76.25631714
69356,21.20092773,72.79170227
69358,17.42850113,78.41776276
69360,29.05242729,77.7122879
69362,25.32413483,82.98782349
69364,32.30382156,77.12551117
69366,23.26288223,77.402565
69368,17.43304253,78.43665314
69370,17.42683029,78.4380722
69372,22.33024406,87.32365417
69374,23.0411644,72.58854675
69376,25.30302238,82.97402191
69380,11.62490177,76.08850861
69378,18.65538979,72.86708832
69384,25.31352997,82.98930359
69386,33.08475113,75.33538818
69388,23.02721214,72.58437347
69390,30.45890236,78.05939484
69392,11.34856701,76.79518127
69394,25.32749939,82.98941803
69396,13.98406315,74.56119537
69398,13.99787521,74.54624176
69382,23.18391991,77.43592834
69400,11.89079762,78.24206543
69402,11.78019238,78.21389771
69404,19.78973961,85.80646515
69406,25.28806305,82.96961975
69408,9.287838936,79.31557465
69410,19.79490852,85.82350159
69412,28.64114571,77.21342468
69414,13.99422646,74.54990387
69256,29.14203262,77.61134338
69416,12.5668478,78.64525604
68256,13.02805996,80.17002869
69418,25.29809761,83.00662231
69422,20.70999527,81.55000305
69420,21.65814018,87.62604523
69424,24.78951836,84.99085236
69426,30.13864899,78.59417725
69428,22.69241333,88.46534729
69430,22.59118843,88.42353821
69432,25.94583893,83.57554626
69436,34.07596588,74.82802582
69434,10.59723663,76.04412079
69438,9.965656281,76.24198914
69440,21.47534752,83.96579742
69442,21.20490646,72.8408432
69444,23.02598572,72.58131409
69446,28.64356613,77.24112701
69448,27.3339386,88.61396027
69452,34.09205246,74.86797333
69454,11.40574265,76.70966339
69456,32.24470139,77.1895752
69458,27.3529129,88.34350586
69460,12.58811378,78.63378143
69462,26.14845657,85.36934662
69464,26.34058952,86.07284546
69466,34.09205246,74.8679657
69470,25.19519234,85.51298523
69474,12.10654545,78.13614655
69472,32.0237236,76.71009064
69476,28.14880371,77.33203125
69478,16.85900688,74.56550598
69480,30.11463356,78.30099487
69482,25.00245094,88.1371994
69484,30.45145226,78.08709717
69486,19.90954971,77.5677948
69488,23.68483353,86.94160461
69490,28.60905838,76.64808655
69492,30.11188889,78.28601837
69494,23.77203941,87.88010406
69498,30.12775803,78.32958984
69496,31.9905262,76.79386139
69502,31.70793343,76.93147278
69504,32.72533417,74.85811615
69506,25.36485863,83.0187912
69508,27.33735847,88.60984039
69500,23.6859417,86.94197845
69510,27.33694458,88.60964966
69512,25.30916977,83.00679779
69514,25.33862495,82.9823761
69516,27.55553436,88.47530365
69518,21.66607666,87.70500183
69520,27.33691978,88.61050415
69522,31.39216232,77.17463684
69524,30.12609863,78.33087921
69526,27.52773857,88.505867
69528,22.8406086,86.20249176
69530,29.32173538,76.31732941
69532,20.93123245,79.00567627
69534,26.88889885,88.2575531
69536,27.33280182,88.61162567
69538,31.70822144,76.9313736
69540,27.16147995,88.61883545
69542,22.86377525,69.31159973
69544,22.77211761,86.19289398
69548,30.12835693,77.26592255
69546,30.1315155,77.28255463
69550,25.29866791,83.00679016
69552,15.38206959,75.1085968
69554,25.33355713,83.02055359
69558,23.00180435,72.61891937
69556,20.8976059,74.77602386
69560,30.10606194,78.29893494
69562,22.09603882,87.24193573
69566,25.32605743,82.99951935
69568,20.88780212,74.76997375
69570,23.01424026,72.59508514
69572,25.43733215,75.64888763
69574,13.00686836,76.09955597
69564,30.13389206,77.27664948
69576,13.00608921,77.65946198
69578,24.41091156,76.56936646
69580,27.18562889,88.6804657
69584,22.58729553,88.35826874
69582,32.04112244,76.84080505
69586,30.12590981,78.33088684
69588,25.33016205,83.02748108
69590,27.18562889,88.6804657
69592,17.75673866,83.33847046
69594,27.18562889,88.6804657
69596,17.41415405,78.44633484
69598,22.41252136,87.32818604
69600,32.24518585,77.19273376
69604,21.6599884,87.68600464
69602,25.30455589,83.00788879
69606,21.6491394,87.56987
69608,11.65988636,76.2564621
69610,21.66786003,87.70814514
69612,21.67786789,87.59951019
69614,26.81683731,80.9462738
69616,25.31289291,83.00345612
69618,13.0173111,77.64682007
69620,25.28267479,83.00351715
69622,21.65006638,87.6258316
69624,22.42082977,87.32180023
69626,19.05306053,72.89417267
69628,18.61437225,72.90621185
69630,32.2396698,77.18870544
69632,25.28443336,83.00480652
69634,31.63773155,77.3443985
69636,22.86471176,88.68199921
69638,10.93936157,78.42184448
69640,17.71440697,83.29632568
69642,25.25609207,86.98493195
69648,25.30239487,83.00640869
69650,28.12243462,77.33126068
69652,11.4135952,76.69142914
69654,21.62472343,87.52423096
69658,30.13018608,78.32305145
69656,24.11834526,87.7958374
69662,23.0291748,72.60028076
69664,20.20610237,85.80222321
69666,25.31479073,82.98903656
69668,24.6000061,76.15000916
69670,12.97261238,75.65927124
69672,12.97260666,75.65927124
69674,11.41013908,76.69117737
69676,30.21339989,74.93629456
69678,9.589882851,77.96244049
69680,11.52124786,76.01698303
69682,10.95954418,78.07326508
69684,29.149189,75.7216568
69686,23.64320564,86.76512909
69688,32.24276352,77.18790436
69690,28.64845276,77.22668457
69692,21.66600609,87.70500183
69694,11.4043541,76.69754791
69696,22.96305466,72.65859222
69700,18.62790871,72.89510345
69698,11.40133286,76.70313263
69702,24.19327736,87.78125763
69704,26.32204247,89.45108032
69706,24.75880814,87.88443756
69708,11.40490818,76.70533752
69710,22.98941231,72.58255005
69712,19.84578514,75.90053558
69716,25.49773407,92.17114258
69714,23.60365105,72.96394348
69718,11.40749168,76.70723724
69720,28.84520149,78.76757813
69722,27.37266159,75.5767746
69726,23.08807755,72.69641876
69724,28.47663116,77.05690002
69728,19.86489487,75.89550781
69730,26.11913681,85.39134979
69734,16.34377861,74.99100494
69732,25.28598976,91.70240021
69736,27.4933567,74.81150818
69738,23.54834938,87.27557373
69740,28.83382607,78.7714386
69742,28.19470024,76.5925293
69744,28.48883629,77.08770752
69746,19.88005829,75.33236694
69748,23.58001328,72.95942688
69750,29.96410751,77.54611206
69752,28.46721458,77.08155823
69754,28.47197533,77.07317352
69756,31.61964035,74.90766144
69758,28.46060181,77.07488251
69760,10.80409718,78.68817902
69762,20.84410286,85.09481812
69766,28.46721458,77.08155823
69764,28.17881966,76.61240387
69768,32.16631317,77.19235992
69770,16.15918541,74.81562042
69772,27.20564461,77.51106262
69774,28.48040009,77.0912323
69776,31.6313343,74.88380432
69778,26.38907433,74.65778351
69780,29.89497375,77.51052094
69782,17.97517395,79.60144806
69784,31.64287376,74.85654449
69786,31.61733246,74.87721252
69788,22.99715042,72.62989044
69790,17.9758358,79.59748077
69792,23.45751572,85.44409943
69794,21.85625076,84.02684021
69796,25.3093853,83.00758362
69798,25.27175522,91.73080444
69802,28.4917984,77.09496307
69800,28.46842003,77.02553558
69804,24.53609085,76.17295837
69808,23.34065819,75.02632904
69806,12.93063736,77.6235733
69810,27.22412682,77.47162628
69812,31.64066505,74.89264679
69816,25.58757401,91.89416504
69814,21.85624695,84.02684021
69818,26.49006271,74.5582428
69820,19.87420273,75.36811066
69824,24.2154007,83.23856354
69826,20.83641052,85.10908508
69822,31.63284683,74.84983826
69828,17.97580338,79.60173035
69830,28.49200821,77.09455109
69832,23.09552383,72.69991302
69834,23.99306679,85.36354828
69836,10.77193356,76.37858582
69838,25.34471893,91.73442078
69840,19.87298775,75.32133484
69842,23.05582809,72.57426453
69844,12.46699524,75.96699524
69846,20.93021393,77.76490784
69848,13.21997643,79.10163116
69850,19.26096916,76.77475739
69852,19.7538414,74.47745514
69854,23.33274651,75.0460434
69856,24.90600777,84.19068909
69858,12.58153915,78.64080048
69860,32.25806046,77.19005585
69862,27.37583733,88.38220215
69864,26.48129082,89.5308075
69866,13.02385998,77.65879822
69870,13.17120934,77.63188171
69874,28.46235275,77.08401489
69876,28.64562035,77.21662903
69872,23.32723999,85.30461121
69880,26.89211082,88.25585938
69878,24.90590477,84.18904877
69882,20.69943047,77.01617432
69884,18.99006462,76.04044342
69886,31.08625793,77.14031219
69888,30.71710014,76.73715973
69890,26.48955917,74.55455017
69892,31.64256859,74.89146423
69894,27.37583733,88.38218689
69896,26.45744133,74.64597321
69898,27.49693489,88.53610992
69902,22.26451492,70.71632385
69904,31.62113762,74.87843323
69906,23.78736496,86.42331696
69910,28.13563156,77.33181763
69908,29.53114128,76.61871338
69912,21.01011848,77.69794464
69914,21.2016468,72.83956909
69916,20.84211349,85.10610199
69918,31.10598755,77.16680908
69920,26.52010918,88.73976898
69922,25.13543892,82.57167053
69924,26.49194527,89.52710724
70512,20.12728882,85.10504913
69926,21.62455368,73.00558472
69928,31.89939308,76.29167175
69930,27.30406189,88.36454773
69932,24.62451172,74.68154144
69934,25.30335045,83.00715637
69936,25.32637787,82.98878479
69644,25.29790115,83.00176239
69938,9.487137794,77.58589935
69940,12.59488106,78.63421631
69942,25.31015205,83.00960541
69946,23.02238464,72.57128906
69948,23.02551842,72.5813446
69950,21.19281769,81.28276062
69952,30.54017067,79.07720184
69954,24.33138084,72.85736847
69958,31.53766251,78.275383
69956,11.41110516,76.71070862
69962,19.31413269,84.80188751
69960,32.24337387,77.1891098
69964,16.82885742,75.72860718
69966,11.40689468,76.68712616
69968,11.98724174,79.7977066
69970,9.605167389,77.1727829
69972,21.49975395,86.9213562
69974,18.61401367,72.90507507
69976,9.385341644,76.57487488
69978,21.50039291,86.93041229
69980,16.83695412,75.71619415
69982,17.92724228,73.65522003
69984,21.50039673,86.93040466
69986,11.40445328,76.69721985
69988,26.91666985,70.90566254
69990,15.36124802,75.14943695
69992,12.59254646,78.63228607
69994,26.91579247,70.9083252
69996,30.33580017,78.05303955
69998,17.90413475,73.77201843
70002,26.93492317,75.79483795
70004,30.31581879,78.03714752
70006,16.17728996,75.72551727
70008,28.01340866,73.3154068
70010,27.01137924,71.92192841
70012,22.79009438,86.1553421
70014,30.29405022,78.0537796
70016,18.66789627,72.87740326
70018,28.5900135,77.04441833
70020,17.92389679,73.65752411
70022,17.92586517,73.6925354
70024,13.3423996,77.10070038
70026,26.91795158,75.80155182
70028,30.31521034,78.03603363
70030,17.47845078,73.53754425
70032,30.31581688,78.03713989
70034,17.92169189,73.65563965
70036,20.27279091,85.84094238
70038,19.0863266,82.02668762
70040,20.71047783,76.99674988
70042,30.06796074,78.12223053
70044,18.06231117,75.82168579
70046,23.79616547,86.43964386
70048,27.23000336,79.01992035
70050,21.49890137,86.92173767
70052,17.32290649,76.83152008
70056,30.31183815,78.03686523
70058,30.33544922,78.02485657
70060,28.56496811,77.23525238
70054,12.81511784,79.9598465
70062,26.91423035,70.92694855
70064,15.51769447,73.76334381
70066,25.28154373,83.11982727
70068,21.65964317,87.61263275
70070,26.17829132,91.75491333
70072,23.61614418,72.38549805
70076,31.42554855,78.26499939
70078,24.94186592,75.22457123
70074,27.02552223,88.25468445
70080,21.14466667,79.08584595
70082,18.51528931,73.87715912
70084,28.66154289,77.23487854
70086,26.17858315,91.75189972
70090,18.19299316,76.05515289
70088,26.1405468,91.79921722
70092,26.15065575,91.78331757
70094,19.08994102,74.7386322
70096,17.9235363,73.65525055
70098,28.63175774,77.22718048
70100,21.30885887,76.22847748
70104,26.91406822,70.91596985
70102,26.18503952,91.74349213
70106,31.42547607,78.26499939
70108,11.03171062,77.03797913
70110,26.15903473,91.77944946
70112,30.33692932,78.0167923
70116,18.53522301,73.87649536
70118,29.36540794,78.46975708
70120,26.91250038,70.91422272
70124,14.54784393,74.31904602
70122,30.3136692,78.04611206
70128,30.33104134,78.04812622
70126,30.39217758,78.06154633
70130,15.91008663,73.82151031
70132,19.87814331,75.32007599
70134,26.91630363,70.91422272
70136,26.91539764,70.9072876
70138,18.62384033,73.83984375
70140,30.33104515,78.04812622
70142,30.3433876,78.05732727
70144,9.34051609,77.92021942
70146,19.15514183,77.31867218
70148,20.30810547,85.82559967
70150,17.92175674,73.6558609
70152,30.30115509,78.00979614
70154,30.33959389,78.05973053
70156,8.497141838,78.12559509
70158,26.90986252,70.91612244
70160,20.25737381,85.84671783
70162,17.92589188,73.65739441
70164,26.88859367,75.81388092
70166,26.13845825,91.79216766
70168,29.87390137,73.87618256
70170,34.17069626,77.58241272
70172,28.47073555,77.04637146
70174,34.62591553,77.59346008
70176,27.32672882,88.61127472
70178,28.64277077,77.21513367
70182,26.91974258,92.82919312
70186,18.51757431,73.92974091
70188,13.60957623,79.44979858
70190,28.64538574,77.21025848
70192,26.12312698,91.80422974
70194,28.64072037,77.21716309
70196,18.71017456,77.72232819
70198,29.92017746,73.86858368
70200,26.11596489,91.79831696
70202,30.33524132,78.02642822
70204,30.3309536,78.04814911
70206,26.91656876,70.90867615
70210,28.40888596,77.04598236
70212,16.51745796,81.7253418
70216,30.07157135,80.23735046
70214,23.04710007,72.5704422
70218,13.83585072,77.50460815
70220,11.01099396,76.95031738
70222,11.00384617,76.99922943
70224,24.49114418,86.68881226
70226,30.22452545,78.9967041
70228,26.92650604,75.79889679
70230,26.94555473,75.73770142
70234,18.00457001,79.56346893
70232,25.57674217,91.8806076
70236,21.81580734,75.61730194
70238,29.79579163,80.06468201
70240,30.22455406,78.99622345
70242,11.3058691,76.93773651
70244,16.7451973,77.99180603
70246,24.3310585,72.85167694
70248,30.47917747,79.19850159
70250,31.04462624,76.70478821
70254,29.6823864,79.78163147
70252,28.64445877,77.20103455
70256,9.506552696,76.34781647
70258,23.01004791,72.57982635
70260,29.68815804,80.09191132
70262,23.0249424,72.59489441
70264,11.01220036,76.96289063
70266,25.34555244,74.63161469
70268,22.01673317,85.43331909
70272,23.01486206,72.63381195
70270,17.4641304,73.19600677
70274,23.0043354,72.579422
70276,22.29505348,76.00843811
70278,23.01457596,72.63380432
70280,30.86818886,75.84210968
70282,9.686013222,76.7819519
70284,27.32217407,88.61075592
70288,30.91807938,75.83364105
70286,22.96374893,72.59127045
70292,23.2508049,69.67250061
70294,22.96374893,72.59127045
70296,30.26131821,77.98295593
70298,16.04272079,73.47947693
70300,29.6385231,79.85253143
70302,23.35392761,85.3350296
70304,19.93557167,83.17197418
70306,19.8055439,85.81995392
70308,23.02435493,72.53015137
70310,16.04075623,73.48525238
70312,24.57390976,73.69430542
70314,22.01672363,85.43333435
70318,31.95175552,77.109375
70316,27.04010391,88.26693726
70320,20.1143589,85.10088348
70322,11.02682209,77.02406311
70324,19.61302948,72.73069
70326,20.26539993,85.8371582
70328,31.95175552,77.109375
70330,20.55668068,86.43897247
70332,21.49894714,86.92171478
70334,27.04117393,88.26527405
70336,28.64119148,77.21334076
70338,31.63767242,77.34408569
70340,19.87861633,75.36274719
70342,28.64307785,77.21225739
70344,19.87834167,75.32012939
70346,23.10287857,72.59429932
70348,30.89315987,78.3203125
70350,26.86333847,75.79096222
70352,23.00266838,72.61938477
70354,19.87818909,75.32006836
70358,19.86730576,75.31916046
70356,20.27293205,85.83591461
70360,30.53066444,79.07481384
70362,18.96806717,81.99739075
70364,26.63090134,89.49313354
70366,26.91800117,75.79122162
70368,19.87551117,75.36267853
70370,23.18271065,75.77127075
70380,16.67709541,74.45809174
70378,30.72879028,78.43843079
70374,25.2963829,83.00046539
70382,28.64155388,77.21789551
70384,30.78705025,78.13680267
70386,18.54565048,73.90506744
70388,23.15449715,75.81253815
70390,32.11395264,77.16433716
70392,19.8035717,85.84119415
70394,30.3271389,78.04829407
70396,30.33247185,78.04948425
70398,30.9163475,76.97958374
70400,23.15516281,75.7870636
70402,23.1771698,75.78289032
70406,29.53244591,75.03731537
70408,19.87402916,75.36343384
70410,29.53244019,75.03731537
70412,21.49889946,86.92173004
70414,17.34931564,73.9561615
70416,22.5561676,72.96250153
70418,10.97333908,76.91267395
70420,23.6799984,87.68000031
70424,19.13269424,72.9254303
70422,24.493927,86.69280243
70426,19.86341286,75.31632996
70428,19.11998749,72.90768433
70430,26.9209938,75.78547668
70432,19.10377884,72.8921814
70434,26.92175865,75.80059052
70436,26.88020325,75.79165649
70438,24.48550034,86.69062805
70440,16.67667198,74.45842743
70442,19.12511826,72.91784668
70444,24.33264542,72.84877777
70446,18.92171669,72.83303833
70448,12.97135544,77.62593079
70450,11.01620102,76.96778107
70456,28.51001358,77.07277679
70458,23.17861748,75.76913452
70452,12.91896725,77.59780884
70460,17.71921158,83.33110809
70462,27.08625221,93.61077881
70464,28.49394035,77.10472107
70466,23.7909584,86.42142487
70468,28.64618874,77.20933533
70470,24.74957466,84.36636353
70472,23.18853569,75.77469635
70474,11.67197418,92.74575043
70476,18.66605186,72.87495422
70478,17.67515182,75.89551544
70480,12.93459702,79.1558075
70482,19.00312042,73.20912933
70484,12.91658497,79.13188171
70486,18.12611771,72.9992218
70488,11.64531422,92.73558044
70490,9.522175789,76.35385895
70492,21.63953781,85.60533142
70494,25.57636642,91.88179016
70496,23.25354958,69.67826843
70498,20.2653923,85.8371582
70500,23.15829659,75.79159546
70502,23.18296432,75.7682724
70506,29.69566345,79.74725342
70508,28.4585495,77.50418854
70510,17.8825016,75.02051544
70516,9.405170441,76.35794067
70514,11.01753426,76.96269989
70518,23.18272018,75.76821899
70520,9.501978874,76.31702423
70524,23.17887688,75.76979065
70522,30.37134933,78.07683563
70528,27.49788857,88.53478241
70526,19.1886425,72.96363831
70530,32.10847855,76.53968811
70532,26.46232414,74.62844849
70534,13.21961594,79.1064682
70536,12.9367981,79.16129303
70538,20.93567657,70.36867523
70540,25.4130764,77.6516037
70542,30.13001633,78.32305908
70544,18.31702995,82.89230347
70546,26.45630074,74.62815857
70548,13.04731464,80.09456635
70550,28.29057693,76.96646118
